street_key,street_id,street_name,suburb,centroid_latitude,centroid_longitude,address_count,planted_tree_count,planted_tree_species_count,garden_plant_row_count,garden_plant_species_count,plant_species_count,pollinator_flowering_plant_species_count,nearby_canopy_area_m2,nearby_canopy_polygon_count
Kensington|440,440,Bent Street,Kensington,-37.7958622,144.935113,27,83,27,15,8,35,9,2399.41,40
Kensington|357,357,Birch Lane,Kensington,-37.7929293,144.9211569,20,0,0,0,0,0,0,59.08,15
Kensington|119681,119681,Bluestone Street,Kensington,-37.7890548,144.9250108,9,27,6,26,18,24,6,916.86,23
Kensington|119678,119678,Bradfield Lane,Kensington,-37.7886973,144.9255145,11,5,1,0,0,1,1,524.62,46
Kensington|120185,120185,Brock Way,Kensington,-37.7886529,144.9300061,1,0,0,0,0,0,0,305.97,5
Kensington|469,469,Bruce Street,Kensington,-37.7983712,144.9345485,61,28,6,0,0,6,1,1339.23,95
Kensington|117953,117953,Cairncross Lane,Kensington,-37.7953924,144.9245507,5,11,5,0,0,5,3,362.07,11
Kensington|1403,1403,Cakebread Mews,Kensington,-37.7928972,144.9190067,41,6,6,0,0,6,2,700.05,38
Kensington|119673,119673,Calwell Street,Kensington,-37.7885287,144.92692,50,47,7,34,34,41,5,840.56,82
Kensington|504,504,Chelmsford Street,Kensington,-37.7965694,144.9336423,79,42,24,6,6,30,7,1785.75,107
Kensington|507,507,Childers Street,Kensington,-37.79948,144.9264876,10,181,26,43,6,31,8,3775.75,98
Kensington|1296,1296,Chinnock Lane,Kensington,-37.7932186,144.9214237,20,0,0,0,0,0,0,48.77,9
Kensington|120165,120165,Clare Lane,Kensington,-37.7910489,144.9310631,3,0,0,0,0,0,0,69.83,2
Kensington|117932,117932,Clifford Terrace,Kensington,-37.7960228,144.926755,68,81,17,37,21,38,9,2141.82,171
Kensington|117794,117794,Coghlan Way,Kensington,-37.7951974,144.9233407,21,0,0,0,0,0,0,149.75,19
Kensington|119630,119630,Collett Street,Kensington,-37.7907014,144.9333839,79,66,3,0,0,3,0,2609.73,162
Kensington|1406,1406,Colonial Place,Kensington,-37.7906924,144.9225226,27,37,9,1,1,10,2,6657.45,37
Kensington|1408,1408,Coopers Lane,Kensington,-37.7909249,144.9236788,32,65,20,49,35,55,10,488.31,26
Kensington|2944,2944,Cornish Lane,Kensington,-37.7935645,144.9204234,38,13,8,3,2,10,3,1403.61,23
Kensington|1297,1297,Crichton Lane,Kensington,-37.7927237,144.9219901,31,0,0,0,0,0,0,645.53,40
Kensington|1409,1409,Cuffe Walk,Kensington,-37.7906474,144.9230029,19,24,6,0,0,6,2,3.43,11
Kensington|120145,120145,Danks Lane,Kensington,-37.791797,144.9259348,2,0,0,0,0,0,0,209.61,13
Kensington|1410,1410,Darcy Lane,Kensington,-37.7906894,144.9237178,10,6,3,1,1,4,2,33.62,12
Kensington|119641,119641,Davis Street,Kensington,-37.7901523,144.9308417,18,30,13,2,2,15,3,699.33,33
Kensington|2035,2035,Dennys Lane,Kensington,-37.7953189,144.9215077,27,0,0,0,0,0,0,213.98,16
Kensington|569,569,Derby Street,Kensington,-37.7969567,144.9280952,93,39,10,0,0,10,1,3932.39,195
Kensington|119672,119672,Deveney Street,Kensington,-37.7890433,144.9274798,26,12,4,0,0,4,2,629.24,72
Kensington|3172,3172,Devon Street,Kensington,-37.7960221,144.9235298,18,10,2,0,0,2,1,493.91,6
Kensington|119662,119662,Drury Street,Kensington,-37.7903045,144.9250621,12,8,1,0,0,1,0,996.14,16
Kensington|587,587,Durham Street,Kensington,-37.7959833,144.9283217,11,7,1,0,0,1,0,393.53,21
Kensington|594,594,Eastwood Street,Kensington,-37.7919144,144.9305342,90,145,16,11,6,22,4,10214.73,227
Kensington|600,600,Elizabeth Street,Kensington,-37.7977963,144.9330039,91,42,4,0,0,4,0,270.87,71
Kensington|605,605,Epsom Road,Kensington,-37.7918804,144.9254959,95,250,34,27,16,50,9,11425.18,270
Kensington|119663,119663,Export Lane,Kensington,-37.7899901,144.9251357,32,17,8,19,19,27,6,646.97,63
Kensington|2038,2038,Fairbairn Drive,Kensington,-37.796445,144.9193379,99,35,2,0,0,2,0,1560.33,97
Kensington|626,626,Fink Street,Kensington,-37.7974182,144.9337763,26,25,2,0,0,2,1,45.29,16
Kensington|117792,117792,Fisken Place,Kensington,-37.7955357,144.9242068,15,4,4,14,14,18,2,19.79,9
Kensington|117892,117892,Fisken Walk,Kensington,-37.7957691,144.9243206,3,0,0,2,2,2,1,30.35,7
Kensington|1250,1250,Flockhart Street,Kensington,-37.7944514,144.9208975,24,13,3,0,0,3,0,597.64,30
Kensington|1443,1443,Francis Lane,Kensington,-37.7937574,144.9184937,63,0,0,0,0,0,0,48.31,27
Kensington|117796,117796,Frearson Walk,Kensington,-37.795007,144.9236488,22,40,10,50,33,43,7,238.65,41
Kensington|1411,1411,Gardner Lane,Kensington,-37.7920914,144.9224477,24,12,6,7,7,13,2,180.41,44
Kensington|1412,1412,Gatehouse Drive,Kensington,-37.792587,144.9195342,85,46,7,1,1,8,2,2418.75,86
Kensington|1413,1413,Gilbertson Walk,Kensington,-37.7911693,144.9220303,47,33,13,0,0,13,3,320.03,35
Kensington|3233,3233,Goldsbrough Walk,Kensington,-37.797142,144.9191373,26,64,4,17,3,7,0,1247.95,16
Kensington|119658,119658,Gordon Crescent,Kensington,-37.7909568,144.9269065,24,1,1,0,0,1,0,781.93,82
Kensington|668,668,Gower Street,Kensington,-37.7953175,144.9285963,69,37,3,21,18,21,2,2430.09,218
Kensington|1298,1298,Graham Street,Kensington,-37.7929307,144.9215447,30,10,5,0,0,5,1,345.2,26
Kensington|1414,1414,Greenham Place,Kensington,-37.7918093,144.9209167,28,21,6,0,0,6,2,26.64,8
Kensington|1415,1415,Gregory Lane,Kensington,-37.7909694,144.9217522,40,10,3,2,2,5,0,398.0,55
Kensington|1416,1416,Halford Lane,Kensington,-37.7915029,144.9207207,19,2,2,0,0,2,0,19.75,18
Kensington|686,686,Hampden Road,Kensington,-37.7954941,144.9296524,39,0,0,0,0,0,0,1377.23,93
Kensington|688,688,Hardiman Street,Kensington,-37.7956673,144.9333676,93,66,7,24,15,22,4,1390.27,118
Kensington|1417,1417,Hardwick Lane,Kensington,-37.7903803,144.9227577,18,5,2,0,0,2,0,300.18,25
Kensington|703,703,Henry Street,Kensington,-37.7953009,144.9271698,77,104,18,38,24,42,8,2436.04,272
Kensington|713,713,Hobsons Road,Kensington,-37.7965133,144.9177106,70,511,43,144,60,101,18,3731.23,441
Kensington|3235,3235,Hodgson Lane,Kensington,-37.7969655,144.9202593,26,0,0,0,0,0,0,49.74,24
Kensington|3171,3171,Holgate Lane,Kensington,-37.7957587,144.9238205,19,0,0,0,0,0,0,51.76,9
Kensington|1419,1419,Holsten Lane North,Kensington,-37.7945385,144.9182745,11,8,6,12,12,18,1,34.07,19
Kensington|1420,1420,Holsten Lane South,Kensington,-37.7949262,144.9186002,15,14,6,8,8,14,1,823.09,12
Kensington|119659,119659,Hopetoun Street,Kensington,-37.7918231,144.9268099,29,0,0,0,0,0,0,899.67,97
Kensington|1421,1421,Hornsby Lane,Kensington,-37.7940187,144.9201516,14,12,8,4,4,12,0,25.4,9
Kensington|1422,1422,Howlett Street,Kensington,-37.7904782,144.9217917,71,16,3,0,0,3,0,1457.11,122
Kensington|1423,1423,Hutton Place,Kensington,-37.7922959,144.9211178,4,8,6,3,3,9,3,61.54,6
Kensington|753,753,Kensington Road,Kensington,-37.7962563,144.9239495,163,394,54,53,20,72,11,16090.98,383
Kensington|3234,3234,Kirk Street,Kensington,-37.7964184,144.9187851,19,10,3,1,1,4,0,681.86,13
Kensington|1558,1558,La Nauze Lane,Kensington,-37.7946307,144.9291205,8,0,0,0,0,0,0,138.61,17
Kensington|119629,119629,Lambeth Street,Kensington,-37.7909721,144.9341722,73,28,4,17,12,16,2,1536.74,192
Kensington|3175,3175,Lascelles Square,Kensington,-37.7941006,144.9173827,9,6,1,6,4,5,0,1.16,4
Kensington|3169,3169,Leicester Mews,Kensington,-37.7961415,144.9216881,38,2,1,4,3,4,0,201.08,39
Kensington|119669,119669,Liddy Street,Kensington,-37.7898044,144.9258687,9,16,7,1,1,8,4,159.8,31
Kensington|119664,119664,Liddy Walk,Kensington,-37.7900888,144.9254424,5,13,8,1,1,9,3,2925.89,18
Kensington|3168,3168,Lincoln Mews,Kensington,-37.796492,144.922809,47,3,3,29,21,24,1,137.53,61
Kensington|120158,120158,Lindsay Lane,Kensington,-37.7938721,144.9283455,16,1,1,0,0,1,0,456.24,29
Kensington|119683,119683,Little Bendall Street,Kensington,-37.7891327,144.9236625,22,15,5,0,0,5,2,223.31,20
Kensington|3005,3005,Little Chelmsford Street,Kensington,-37.7960972,144.9333495,87,0,0,0,0,0,0,986.71,69
Kensington|3004,3004,Little Hardiman Street,Kensington,-37.7952321,144.9332745,118,0,0,0,0,0,0,178.83,49
Kensington|119645,119645,Little Smith Street,Kensington,-37.7916615,144.9308613,4,0,0,0,0,0,0,66.02,16
Kensington|800,800,Lloyd Street,Kensington,-37.799811,144.9340563,31,57,12,1,1,13,5,2425.91,74
Kensington|120182,120182,Lollipop Lane,Kensington,-37.7894216,144.9303796,2,0,0,0,0,0,0,1124.98,14
Kensington|847,847,Macaulay Road,Kensington,-37.7946218,144.9317597,214,39,8,0,0,8,0,3145.71,97
Kensington|119675,119675,Maloney Street,Kensington,-37.7888046,144.9280663,24,49,8,1,1,9,1,1854.72,35
Kensington|119636,119636,Market Street,Kensington,-37.7902628,144.9264241,64,76,21,36,31,52,9,2534.78,166
Kensington|2044,2044,Matthews Mews,Kensington,-37.7947569,144.9207374,38,12,3,4,1,4,1,557.12,52
Kensington|117804,117804,Mawbey Street,Kensington,-37.7901572,144.9230895,23,8,4,0,0,4,1,341.7,21
Kensington|119559,119559,McClure Road,Kensington,-37.7990388,144.9303267,66,0,0,0,0,0,0,734.03,52
Kensington|119634,119634,McConnell Street,Kensington,-37.7918205,144.9287427,115,47,9,0,0,9,0,3537.04,266
Kensington|119635,119635,McCracken Street,Kensington,-37.7916567,144.9277649,90,140,18,1,1,19,1,4811.3,286
Kensington|119674,119674,McIver Place,Kensington,-37.7884529,144.9278304,19,8,1,0,0,1,0,269.55,30
Kensington|119558,119558,McLennan Drive,Kensington,-37.8002215,144.9310402,37,0,0,0,0,0,0,381.0,28
Kensington|119655,119655,McMeikan Street,Kensington,-37.7921111,144.9283671,1,5,1,0,0,1,0,370.99,12
Kensington|1425,1425,Mcallister Mews,Kensington,-37.7930615,144.9199532,71,54,12,7,7,19,3,2363.68,61
Kensington|2037,2037,Mcnamara Mews,Kensington,-37.7954597,144.9191102,51,4,1,4,1,2,0,156.8,63
Kensington|1302,1302,Mctaggart Street,Kensington,-37.7925098,144.9222421,33,15,5,0,0,5,1,404.2,50
Kensington|2036,2036,Mercantile Parade,Kensington,-37.7961536,144.9208978,95,113,13,3,1,14,3,3585.89,114
Kensington|3174,3174,Merino Mews,Kensington,-37.7937887,144.9178116,32,5,1,5,5,6,2,326.46,42
Kensington|1450,1450,Moylan Lane,Kensington,-37.7942357,144.9198,14,22,8,11,8,16,4,50.31,5
Kensington|119640,119640,Mulgrave Street,Kensington,-37.7906512,144.9308221,21,2,2,0,0,2,0,93.7,19
Kensington|1426,1426,Musgrove Mews,Kensington,-37.7918487,144.9203165,36,3,1,0,0,1,0,725.23,38
Kensington|1304,1304,Neale Street,Kensington,-37.7931522,144.9209364,31,24,9,0,0,9,1,361.14,35
Kensington|119687,119687,New Street,Kensington,-37.793087,144.9283216,4,0,0,0,0,0,0,429.68,17
Kensington|2032,2032,Newman Street,Kensington,-37.7952913,144.9212681,143,73,11,7,7,18,3,4310.93,182
Kensington|3170,3170,Newton Street,Kensington,-37.7960255,144.9226662,90,49,6,0,0,6,1,692.7,77
Kensington|3232,3232,Nichols Lane,Kensington,-37.7970037,144.9193658,55,0,0,0,0,0,0,72.38,23
Kensington|119631,119631,Nottingham Street,Kensington,-37.7892541,144.9328417,22,15,7,0,0,7,0,704.01,64
Kensington|947,947,Ormond Street,Kensington,-37.7979146,144.9283928,135,164,30,0,0,30,6,10430.74,343
Kensington|119642,119642,Parsons Street,Kensington,-37.7900897,144.9338686,98,85,20,0,0,20,1,3671.93,113
Kensington|1428,1428,Peppercorn Walk,Kensington,-37.7922729,144.9226388,12,13,3,6,6,9,3,1095.25,18
Kensington|119660,119660,Percy Street,Kensington,-37.7913038,144.9260464,15,6,5,0,0,5,1,1087.49,124
Kensington|119671,119671,Porter Lane,Kensington,-37.7893384,144.927043,1,7,3,0,0,3,1,3014.78,24
Kensington|119644,119644,Pridham Street,Kensington,-37.7892431,144.9309942,31,18,5,0,0,5,0,873.54,82
Kensington|119624,119624,Racecourse Road,Kensington,-37.7885131,144.9321581,111,159,48,22,12,60,6,6122.29,113
Kensington|119633,119633,Rankins Road,Kensington,-37.7912223,144.9315609,154,103,16,30,19,35,6,10990.01,210
Kensington|3231,3231,Rayner Lane,Kensington,-37.7976101,144.9207019,75,3,2,0,0,2,1,264.77,94
Kensington|3176,3176,Reynolds Lane,Kensington,-37.7947083,144.9178396,27,3,2,17,17,18,3,202.72,17
Kensington|119666,119666,Rigby Lane,Kensington,-37.7905509,144.9247364,8,0,0,0,0,0,0,52.8,31
Kensington|119638,119638,Robertson Street,Kensington,-37.7930807,144.9333521,62,80,16,3,3,19,3,2525.1,108
Kensington|1305,1305,Rogan Lane,Kensington,-37.7918376,144.9232328,20,13,6,3,3,9,2,838.71,47
Kensington|117904,117904,Rourke Lane,Kensington,-37.7933365,144.9170185,37,16,7,30,23,30,5,491.02,47
Kensington|2033,2033,Sambell Street,Kensington,-37.7955385,144.9219495,33,19,2,2,2,4,0,981.92,26
Kensington|3167,3167,Sambell Walk,Kensington,-37.7959705,144.9212931,21,10,4,1,1,5,0,287.87,15
Kensington|119643,119643,Scarborough Place,Kensington,-37.7912826,144.9347522,23,9,2,0,0,2,0,274.38,28
Kensington|119680,119680,Serong Street,Kensington,-37.7885666,144.9252247,10,22,4,0,0,4,1,770.03,43
Kensington|1306,1306,Sherwin Street,Kensington,-37.7923843,144.9216148,10,11,6,0,0,6,1,248.76,12
Kensington|3173,3173,Simpson Walk,Kensington,-37.7949937,144.9176332,11,47,12,16,13,25,3,1060.47,29
Kensington|1433,1433,Sims Square,Kensington,-37.7908061,144.9216755,10,10,1,0,0,1,0,188.11,23
Kensington|119639,119639,Smith Street,Kensington,-37.7915526,144.9333056,86,99,9,3,3,12,2,1208.55,179
Kensington|1078,1078,Smithfield Road,Kensington,-37.7915456,144.9193028,125,806,69,120,76,143,28,5971.04,262
Kensington|1434,1434,Smorgon Square,Kensington,-37.7912522,144.9209859,13,8,2,0,0,2,0,264.34,11
Kensington|1083,1083,Southey Street,Kensington,-37.7982323,144.9307311,28,17,3,0,0,3,0,500.77,56
Kensington|1435,1435,Speakmen Street,Kensington,-37.7943112,144.9171436,76,113,32,19,8,40,8,2463.39,71
Kensington|1438,1438,Stockmans Way,Kensington,-37.7925174,144.9195201,213,220,36,18,10,46,8,7958.11,215
Kensington|2903,2903,Strettle Street,Kensington,-37.7921368,144.921378,12,10,3,0,0,3,0,400.93,9
Kensington|119628,119628,Stubbs Street,Kensington,-37.7922395,144.9353999,160,69,7,0,0,7,1,9342.74,224
Kensington|2034,2034,Tankard Street,Kensington,-37.7963472,144.9201005,48,37,5,9,4,9,0,2094.96,38
Kensington|3236,3236,Taylor Mews,Kensington,-37.7959831,144.9183531,19,12,4,6,4,8,0,246.99,38
Kensington|1119,1119,Tennyson Street,Kensington,-37.7986507,144.9289245,121,62,12,39,25,35,5,3107.17,269
Kensington|120156,120156,Thaw Lane,Kensington,-37.7931194,144.9284557,9,0,0,0,0,0,0,596.26,29
Kensington|1439,1439,The Crescent,Kensington,-37.7945615,144.9193122,111,112,25,121,53,78,12,4149.32,147
Kensington|119676,119676,The Lairidge,Kensington,-37.7895419,144.924228,9,43,8,19,14,22,6,2993.29,23
Kensington|1030,1030,The Ridgeway,Kensington,-37.794434,144.9254875,68,59,11,1,1,12,2,2373.79,237
Kensington|119637,119637,Thompson Street,Kensington,-37.7923124,144.9345774,15,0,0,0,0,0,0,0.64,2
Kensington|1440,1440,Vincent Place,Kensington,-37.7925152,144.9207259,5,8,5,11,11,16,5,705.46,13
Kensington|3166,3166,Wakefield Street,Kensington,-37.7973154,144.9204837,58,47,9,7,5,14,3,940.11,65
Kensington|1441,1441,Watkins Way,Kensington,-37.7917085,144.9215135,23,43,18,53,40,58,7,162.69,20
Kensington|119665,119665,Watsons Walk,Kensington,-37.790823,144.9248682,5,0,0,10,10,10,1,517.68,24
Kensington|119677,119677,Weighbridge Lane,Kensington,-37.7893478,144.9246648,11,2,1,0,0,1,1,460.7,24
Kensington|1173,1173,Westbourne Road,Kensington,-37.793176,144.9221168,143,76,13,7,5,18,3,6344.55,382
Kensington|119654,119654,Wight Street,Kensington,-37.7936041,144.9288257,18,14,2,0,0,2,0,790.59,53
Kensington|1442,1442,Willis Street,Kensington,-37.7934268,144.9184407,54,9,3,0,0,3,0,293.31,56
Kensington|1186,1186,Wolseley Parade,Kensington,-37.7962558,144.9293383,61,47,1,0,0,1,0,5166.75,170
Kensington|1310,1310,Woodruff Street,Kensington,-37.7918168,144.9229492,41,54,18,0,0,18,3,3413.14,54
Kensington|119670,119670,Youlden Street,Kensington,-37.7890596,144.9258658,26,24,5,0,0,5,1,1191.3,79
Kensington|120170,120170,Younghusband Lane,Kensington,-37.7985422,144.9282015,1,0,0,0,0,0,0,238.84,8
North and West Melbourne|367,367,Abbotsford Street,North and West Melbourne,-37.8009086,144.9457415,483,194,23,20,19,42,5,14888.51,405
North and West Melbourne|371,371,Adderley Street,North and West Melbourne,-37.8096946,144.9464096,213,90,15,7,6,21,2,6386.86,145
North and West Melbourne|119625,119625,Alfred Street,North and West Melbourne,-37.7907047,144.9396663,104,35,4,0,0,4,2,6919.9,234
North and West Melbourne|385,385,Anderson Street,North and West Melbourne,-37.805039,144.9419888,42,38,11,10,7,18,5,1291.92,27
North and West Melbourne|3096,3096,Appleton Dock,North and West Melbourne,-37.8167804,144.9219731,12,0,0,0,0,0,0,162.27,20
North and West Melbourne|392,392,Appleton Dock Road,North and West Melbourne,-37.8126696,144.9253708,63,0,0,0,0,0,0,1712.64,233
North and West Melbourne|394,394,Arden Lane,North and West Melbourne,-37.8007049,144.9508555,24,0,0,0,0,0,0,184.61,15
North and West Melbourne|395,395,Arden Street,North and West Melbourne,-37.8003911,144.9446885,303,262,28,62,37,63,10,9703.6,394
North and West Melbourne|403,403,Atkin Street,North and West Melbourne,-37.8035702,144.9486524,20,0,0,0,0,0,0,42.66,3
North and West Melbourne|1876,1876,Austin Place,North and West Melbourne,-37.8063079,144.9471057,15,0,0,0,0,0,0,329.8,22
North and West Melbourne|406,406,Avis Lane,North and West Melbourne,-37.7948887,144.9478284,32,0,0,0,0,0,0,817.77,73
North and West Melbourne|408,408,Baillie Street,North and West Melbourne,-37.8014269,144.9469368,73,47,5,0,0,5,0,228.99,29
North and West Melbourne|2919,2919,Bakery Lane,North and West Melbourne,-37.803287,144.949133,12,0,0,0,0,0,0,22.99,5
North and West Melbourne|2991,2991,Barwise Street,North and West Melbourne,-37.8006889,144.9399914,10,29,4,0,0,4,1,346.55,13
North and West Melbourne|423,423,Batman Street,North and West Melbourne,-37.8109942,144.9505946,148,24,9,0,0,9,2,2504.05,61
North and West Melbourne|427,427,Bedford Place,North and West Melbourne,-37.8014026,144.956148,16,0,0,0,0,0,0,179.47,31
North and West Melbourne|428,428,Bedford Street,North and West Melbourne,-37.8022272,144.9558993,33,49,19,0,0,19,1,964.98,36
North and West Melbourne|434,434,Bendigo Street,North and West Melbourne,-37.8021804,144.9504916,34,2,1,0,0,1,0,385.68,31
North and West Melbourne|2931,2931,Bickford Lane,North and West Melbourne,-37.7969641,144.9500398,6,0,0,0,0,0,0,108.77,19
North and West Melbourne|446,446,Blackwood Street,North and West Melbourne,-37.8012205,144.9552027,54,44,4,0,0,4,2,1226.0,67
North and West Melbourne|447,447,Blair Place,North and West Melbourne,-37.8048508,144.951539,26,2,1,0,0,1,1,290.62,16
North and West Melbourne|1446,1446,Boughton Place,North and West Melbourne,-37.8114798,144.9519012,7,0,0,0,0,0,0,126.0,31
North and West Melbourne|453,453,Boundary Road,North and West Melbourne,-37.7920288,144.9394872,190,120,16,5,2,18,3,11122.17,179
North and West Melbourne|467,467,Brougham Street,North and West Melbourne,-37.7935937,144.9443346,77,64,3,0,0,3,1,6716.87,204
North and West Melbourne|117912,117912,Browns Hill Place,North and West Melbourne,-37.8026937,144.9307256,15,0,0,0,0,0,0,697.63,36
North and West Melbourne|119651,119651,Buncle Street,North and West Melbourne,-37.7941051,144.9404835,56,82,20,19,10,30,5,3547.99,130
North and West Melbourne|474,474,Byron Street,North and West Melbourne,-37.801817,144.9513588,65,0,0,0,0,0,0,47.18,20
North and West Melbourne|478,478,Canning Street,North and West Melbourne,-37.7959675,144.9426785,107,94,17,13,8,25,5,12410.32,166
North and West Melbourne|481,481,Capel Place,North and West Melbourne,-37.8042311,144.9548327,21,0,0,0,0,0,0,8.04,11
North and West Melbourne|482,482,Capel Street,North and West Melbourne,-37.8053721,144.9552512,197,129,23,137,65,88,6,2273.1,195
North and West Melbourne|487,487,Carroll Street,North and West Melbourne,-37.7956125,144.9457962,36,7,2,10,7,9,1,941.38,58
North and West Melbourne|119653,119653,Caytre Crescent,North and West Melbourne,-37.7946104,144.9396431,36,16,3,0,0,3,1,1423.6,43
North and West Melbourne|500,500,Chapman Street,North and West Melbourne,-37.7964491,144.9486554,111,100,9,0,0,9,1,7384.53,358
North and West Melbourne|2209,2209,Chetwynd Place,North and West Melbourne,-37.802661,144.9522062,7,0,0,0,0,0,0,170.34,23
North and West Melbourne|506,506,Chetwynd Street,North and West Melbourne,-37.8043274,144.9524415,205,141,21,0,0,21,4,8362.75,263
North and West Melbourne|520,520,Cobden Street,North and West Melbourne,-37.80492,144.9573023,52,22,2,0,0,2,2,830.8,38
North and West Melbourne|532,532,Coode Road,North and West Melbourne,-37.8102198,144.9215219,75,0,0,0,0,0,0,4306.78,264
North and West Melbourne|540,540,Courtney Place,North and West Melbourne,-37.7996203,144.9518553,15,0,0,0,0,0,0,66.22,30
North and West Melbourne|541,541,Courtney Street,North and West Melbourne,-37.801157,144.9529552,113,148,26,4,3,29,6,6392.09,221
North and West Melbourne|1226,1226,Cullens Lane,North and West Melbourne,-37.8017949,144.9491188,11,0,0,0,0,0,0,22.58,13
North and West Melbourne|2590,2590,Curran Lane,North and West Melbourne,-37.7917434,144.9428097,1,0,0,0,0,0,0,32.39,6
North and West Melbourne|549,549,Curran Place,North and West Melbourne,-37.7928214,144.9439424,4,0,0,0,0,0,0,664.38,31
North and West Melbourne|550,550,Curran Street,North and West Melbourne,-37.7923021,144.9434993,62,48,3,0,0,3,2,3945.63,122
North and West Melbourne|1228,1228,Curzon Place,North and West Melbourne,-37.8038876,144.9484409,13,0,0,0,0,0,0,14.66,15
North and West Melbourne|552,552,Curzon Street,North and West Melbourne,-37.8022583,144.9482685,174,209,23,14,9,32,6,4825.3,142
North and West Melbourne|2990,2990,Dangerfield Lane,North and West Melbourne,-37.8024555,144.9490408,9,0,0,0,0,0,0,54.31,5
North and West Melbourne|564,564,De Feu Street,North and West Melbourne,-37.8016461,144.9431106,10,0,0,0,0,0,0,0.0,0
North and West Melbourne|1233,1233,De Le More Place,North and West Melbourne,-37.8016969,144.9493719,4,0,0,0,0,0,0,44.39,1
North and West Melbourne|571,571,Dicks Place,North and West Melbourne,-37.8073785,144.9460695,20,0,0,0,0,0,0,161.42,21
North and West Melbourne|1333,1333,Dock Link Road,North and West Melbourne,-37.8067889,144.9166721,2,0,0,0,0,0,0,914.89,57
North and West Melbourne|1236,1236,Donovans Lane,North and West Melbourne,-37.7969979,144.9453834,35,0,0,0,0,0,0,1588.32,43
North and West Melbourne|1237,1237,Dowling Place,North and West Melbourne,-37.8011241,144.9537937,8,7,3,0,0,3,2,204.56,7
North and West Melbourne|585,585,Dryburgh Street,North and West Melbourne,-37.7998353,144.9440665,460,319,31,72,33,64,10,12285.05,424
North and West Melbourne|586,586,Dudley Street,North and West Melbourne,-37.8102059,144.9497573,255,212,51,144,87,138,22,20464.19,404
North and West Melbourne|588,588,Dynon Road,North and West Melbourne,-37.8027731,144.9246183,459,3417,80,36,21,98,15,41591.96,1181
North and West Melbourne|589,589,Eades Place,North and West Melbourne,-37.8060365,144.951148,24,23,7,0,0,7,4,536.47,45
North and West Melbourne|1245,1245,Elm Place,North and West Melbourne,-37.8032979,144.9461279,35,0,0,0,0,0,0,111.39,13
North and West Melbourne|602,602,Elm Street,North and West Melbourne,-37.8037035,144.9466727,58,53,4,0,0,4,1,1257.38,104
North and West Melbourne|117770,117770,Enterprize Road,North and West Melbourne,-37.8138115,144.9309089,8,0,0,0,0,0,0,981.85,146
North and West Melbourne|608,608,Errol Place,North and West Melbourne,-37.8045275,144.9487508,2,0,0,0,0,0,0,2.21,2
North and West Melbourne|607,607,Errol Street,North and West Melbourne,-37.8015196,144.9498848,259,106,19,7,6,25,8,3409.31,103
North and West Melbourne|609,609,Erskine Lane,North and West Melbourne,-37.7945588,144.9465449,1,0,0,0,0,0,0,1045.48,18
North and West Melbourne|610,610,Erskine Place,North and West Melbourne,-37.7943024,144.9436046,9,0,0,0,0,0,0,484.93,50
North and West Melbourne|611,611,Erskine Street,North and West Melbourne,-37.7947429,144.9441066,85,63,4,0,0,4,1,4506.21,134
North and West Melbourne|618,618,Falshaws Lane,North and West Melbourne,-37.7998061,144.9495366,11,0,0,0,0,0,0,483.21,16
North and West Melbourne|3058,3058,Flagstaff Lane,North and West Melbourne,-37.809733,144.9520224,13,0,0,0,0,0,0,75.14,25
North and West Melbourne|632,632,Flemington Road,North and West Melbourne,-37.7943799,144.9479407,221,177,7,4,2,9,2,20765.31,485
North and West Melbourne|639,639,Fogarty Street,North and West Melbourne,-37.798655,144.9402878,39,126,19,25,12,31,9,4911.48,40
North and West Melbourne|640,640,Footscray Road,North and West Melbourne,-37.8086263,144.9258454,386,130,13,15,4,17,5,25090.0,1125
North and West Melbourne|643,643,Franklin Place,North and West Melbourne,-37.8119226,144.9491808,8,0,0,0,0,0,0,29.39,4
North and West Melbourne|647,647,Gardiner Street,North and West Melbourne,-37.8045014,144.9530661,25,0,0,0,0,0,0,58.42,18
North and West Melbourne|119647,119647,George Street,North and West Melbourne,-37.790288,144.9410785,12,2,1,0,0,1,0,634.28,30
North and West Melbourne|659,659,Glass Street,North and West Melbourne,-37.8020059,144.9490272,27,0,0,0,0,0,0,10.21,10
North and West Melbourne|669,669,Gracie Street,North and West Melbourne,-37.7972334,144.9385862,86,59,6,5,5,11,2,5438.08,34
North and West Melbourne|1255,1255,Gracies Lane,North and West Melbourne,-37.8049563,144.9529909,3,0,0,0,0,0,0,106.92,16
North and West Melbourne|675,675,Green Street,North and West Melbourne,-37.7985394,144.9385947,91,28,1,0,0,1,0,5798.98,30
North and West Melbourne|684,684,Haines Place,North and West Melbourne,-37.7985314,144.9499718,1,0,0,0,0,0,0,84.03,3
North and West Melbourne|685,685,Haines Street,North and West Melbourne,-37.798582,144.9462618,128,142,36,26,18,54,7,10521.22,244
North and West Melbourne|2876,2876,Harbison Lane,North and West Melbourne,-37.8076951,144.9553184,1,0,0,0,0,0,0,13.49,5
North and West Melbourne|687,687,Harcourt Street,North and West Melbourne,-37.7989824,144.9516835,81,50,9,7,6,15,5,4500.83,105
North and West Melbourne|690,690,Hardwicke Street,North and West Melbourne,-37.7982654,144.9469131,4,0,0,0,0,0,0,197.13,40
